OrganizationName,OrganizationID,RepositoryURL,bom-ref,type,group,name,version,purl,dependsOn
,,https://github.com/Cloud-Native-Security/website,1b79d818-52b7-4e83-8d17-f442db2a3a31,library,,is-glob,4.0.3,pkg:npm/is-glob@4.0.3,3541970e-4567-4976-a40d-be405173f253
,,https://github.com/Cloud-Native-Security/website,1b7bbd6f-f991-4996-a0ef-6a7178fb36d2,library,@csstools,postcss-stepped-value-functions,1.0.1,pkg:npm/%40csstools/postcss-stepped-value-functions@1.0.1,9d824c8b-1965-44c8-a3d9-3aee0a0825bc
,,https://github.com/Cloud-Native-Security/website,1b89e3e5-7539-4506-8e83-bc50002e729b,library,@svgr,babel-plugin-remove-jsx-empty-expression,5.0.1,pkg:npm/%40svgr/babel-plugin-remove-jsx-empty-expression@5.0.1,
,,https://github.com/Cloud-Native-Security/website,1b9d3981-5f97-42b8-a9de-be8a4b3cd498,library,,loose-envify,1.4.0,pkg:npm/loose-envify@1.4.0,ed3d1b62-1bb7-4e5f-8f8b-d20bdf96e43f
,,https://github.com/Cloud-Native-Security/website,1baa1317-6702-4571-9e2f-433250871724,library,,lodash.uniq,4.5.0,pkg:npm/lodash.uniq@4.5.0,
,,https://github.com/Cloud-Native-Security/website,1bb0317e-2be3-40de-af8f-1fc241a3ab77,library,@types,testing-library__jest-dom,5.14.9,pkg:npm/%40types/testing-library__jest-dom@5.14.9,c7326ba5-05cc-432a-8f54-111da4566f5a
,,https://github.com/Cloud-Native-Security/website,1bb5879b-6076-4947-9bbb-319ad9b6abac,library,,define-data-property,1.1.2,pkg:npm/define-data-property@1.1.2,"80c52063-e4ab-482e-8cdd-e0e36aa96f6e, 82dfa54b-1b0c-49e5-9507-3254d22a477a, 9868f74b-148e-496b-b518-d23946903f6e, c49cc8a6-6afa-49cc-a6a9-44a9883b2e83"
,,https://github.com/Cloud-Native-Security/website,1bcd4f24-d26f-400a-b177-1ec104b95c41,library,,postcss-custom-media,8.0.2,pkg:npm/postcss-custom-media@8.0.2,d2f1dfd5-b5f1-496c-bef4-0620005cfb9e
,,https://github.com/Cloud-Native-Security/website,1bdcd256-d3bc-41d2-85e1-035de585cfc9,library,@jest,types,28.1.3,pkg:npm/%40jest/types@28.1.3,"0c729c09-3bb6-4522-b39d-a4e1063534b2, 3d1726ac-404f-46da-95b4-66aba171002c, 7d3356fb-a14b-42d9-8065-3ef50c9089af, d68ad27d-eda7-40b4-8332-218d9122d364, d99ab8a5-2ea5-4240-b9d5-1e31ebd71e9f, ea391751-4281-496a-a5d8-28acd17f73b4"
,,https://github.com/Cloud-Native-Security/website,1bdf213c-b692-4dcf-ad03-7b469c4032c6,library,,braces,3.0.2,pkg:npm/braces@3.0.2,2e51c2a8-0680-4f2b-9648-c2630a84abb4
,,https://github.com/Cloud-Native-Security/website,1c12a12b-d2e0-450f-b82f-ead19cf922e7,library,,postcss-loader,6.2.1,pkg:npm/postcss-loader@6.2.1,"27995b4f-ae8d-4caf-8d4f-87e183d090fc, a3daad55-1b33-4b70-a53f-4d6772e038b5, fd614e82-112c-403e-974f-79b71d7222d8"
,,https://github.com/Cloud-Native-Security/website,1c13962d-ec85-473c-8df2-d2da8f8f327c,library,,jsx-ast-utils,3.3.5,pkg:npm/jsx-ast-utils@3.3.5,"284f4254-f6e5-48fe-8269-45e9fdbf970a, 2993e841-b5b0-4bd6-9a74-f56f35a76154, 7bc1b4b7-4acd-4a0c-b2a6-952248956e9d, e3a5c36d-b9e7-4a24-918f-fd57e4c2558c"
,,https://github.com/Cloud-Native-Security/website,1c81aa55-3bfa-4a8a-8b66-bad338a7a52b,library,,minimatch,5.1.6,pkg:npm/minimatch@5.1.6,cab208df-1024-48f6-a0f2-085dfcef2ae9
,,https://github.com/Cloud-Native-Security/website,1caaf8c9-b0c7-4554-9538-971be397c148,library,,queue-microtask,1.2.3,pkg:npm/queue-microtask@1.2.3,
,,https://github.com/Cloud-Native-Security/website,1cb8b5d8-805f-460b-a970-e9ac4d80b6dd,library,,wrap-ansi,8.1.0,pkg:npm/wrap-ansi@8.1.0,"cededf51-d51a-4723-8ff6-77f839d739e0, cfa90ed1-536c-4b3e-aa83-b1aba02125dd, d497e96f-5d73-45d8-9b4e-ec78bbd463a5"
,,https://github.com/Cloud-Native-Security/website,1ccf30ea-c1d2-40a9-aafe-da9504bc77b2,library,,collect-v8-coverage,1.0.2,pkg:npm/collect-v8-coverage@1.0.2,
,,https://github.com/Cloud-Native-Security/website,1ced99e9-96d7-4e56-874a-beb5ab37aeb0,library,,default-gateway,6.0.3,pkg:npm/default-gateway@6.0.3,c16dc1a4-f19d-47cd-8e7f-41208c03cb60
,,https://github.com/Cloud-Native-Security/website,1d1e1ba8-b6d5-4ac8-b201-042589409399,library,,case-sensitive-paths-webpack-plugin,2.4.0,pkg:npm/case-sensitive-paths-webpack-plugin@2.4.0,
,,https://github.com/Cloud-Native-Security/website,1d5b310c-a493-4b4e-a93a-957cb7504f89,library,@babel,plugin-syntax-object-rest-spread,7.8.3,pkg:npm/%40babel/plugin-syntax-object-rest-spread@7.8.3,dbb3b72f-a16d-4f44-97fb-7f62ff5e3ba3
,,https://github.com/Cloud-Native-Security/website,1d9b086a-ad2b-4730-a327-e744160374e6,library,@babel,plugin-syntax-bigint,7.8.3,pkg:npm/%40babel/plugin-syntax-bigint@7.8.3,5c3f61a3-4f3e-42de-bea5-00a1507240a0
,,https://github.com/Cloud-Native-Security/website,1de5d5dd-4bf7-442a-946e-95c4561e7022,library,@babel,plugin-transform-unicode-regex,7.23.3,pkg:npm/%40babel/plugin-transform-unicode-regex@7.23.3,"cc2d5752-86dd-4e7e-820b-3a597d765afd, dbb3b72f-a16d-4f44-97fb-7f62ff5e3ba3"
,,https://github.com/Cloud-Native-Security/website,1e10bc68-13a0-4d74-95dd-8a57c0926005,library,,whatwg-url,7.1.0,pkg:npm/whatwg-url@7.1.0,"028657ad-b1b4-47d2-b240-a5c996cb54af, 2cbab618-c5aa-4197-b48e-a607c37b3d7a, 79ae1eea-e479-4d03-b9c4-34d0da594e9b"
,,https://github.com/Cloud-Native-Security/website,1e21f9a7-3f90-4f97-adf3-a3c594686f57,library,,optionator,0.9.3,pkg:npm/optionator@0.9.3,"134b0706-c6b7-48bc-aa30-79a7f26e9823, 5144f975-f7eb-4f9f-bb37-0ff05cae29ed, a5c5f60e-3deb-4dcc-bd88-268fa8a1c9fb, cd4b5185-31d9-41d5-9bd7-8353fa5772a2, cdcf1e2a-ddb4-4d7b-ade4-366a01f77402, d1831919-e59c-461b-8c2b-0e5fdadcfa10"
,,https://github.com/Cloud-Native-Security/website,1e2a4f4c-28b6-4c13-9d97-0c48006dd3ef,library,@babel,plugin-transform-react-display-name,7.23.3,pkg:npm/%40babel/plugin-transform-react-display-name@7.23.3,5c3f61a3-4f3e-42de-bea5-00a1507240a0
,,https://github.com/Cloud-Native-Security/website,1e5a4fe9-7bbf-4c6e-b07f-3f825dcf4273,library,@babel,helper-module-transforms,7.23.3,pkg:npm/%40babel/helper-module-transforms@7.23.3,"7c53bd37-1694-4484-b56d-ce72d23f82de, 910c4005-c1d0-4747-977d-e85a8dc0c5b6, da0c9e49-bd8d-468f-af77-2eb878f0722c, dd430697-393a-4203-90bf-1f7eb4bdcc15, fdb651b7-94c7-4b64-8253-ba60e3eb9a27"
,,https://github.com/Cloud-Native-Security/website,1e6e42b4-49d2-4e31-9933-2895781dbb9d,library,,damerau-levenshtein,1.0.8,pkg:npm/damerau-levenshtein@1.0.8,
,,https://github.com/Cloud-Native-Security/website,1ed2eccc-371e-4594-a05d-855a7bbe2f6f,library,,react-is,16.13.1,pkg:npm/react-is@16.13.1,
,,https://github.com/Cloud-Native-Security/website,1f229754-bb40-4e47-bc7a-35399ff73155,library,,strip-indent,3.0.0,pkg:npm/strip-indent@3.0.0,5bedea80-2398-45cc-9441-24f8255d2ebd
,,https://github.com/Cloud-Native-Security/website,1f5776a5-4d6a-4288-b3a6-6607c9321b13,library,,schema-utils,4.2.0,pkg:npm/schema-utils@4.2.0,"2ae0b49a-3866-49e0-a02b-e7022b9ddb9f, 7cf5839f-9e18-4f6c-ad15-189013ccce23, e71cd84d-b5a2-4e41-88bf-c7bf4beeac9c, e7e3df3f-fbfd-4806-aa0c-974b883d3df0"
,,https://github.com/Cloud-Native-Security/website,1f978aaf-bf4b-45fe-9e59-3e92385900f2,library,,tr46,2.1.0,pkg:npm/tr46@2.1.0,e561c5d0-f50b-4917-8f41-2ed61643fb26
,,https://github.com/Cloud-Native-Security/website,1facb176-a1b6-4505-84ba-34f7470f3e54,library,,undici-types,5.26.5,pkg:npm/undici-types@5.26.5,
,,https://github.com/Cloud-Native-Security/website,1fb531bc-6366-4b7e-a385-9a560a2f13da,library,,p-limit,3.1.0,pkg:npm/p-limit@3.1.0,29bd680d-dfb7-46a9-90a3-1aa9237a41d6
,,https://github.com/Cloud-Native-Security/website,1fe57eab-dfab-4f2e-86a3-f9a4ec5aeca7,library,,on-headers,1.0.2,pkg:npm/on-headers@1.0.2,
,,https://github.com/Cloud-Native-Security/website,1ffb7a04-0b8a-46b6-ae82-29aea77967df,library,,react-refresh,0.11.0,pkg:npm/react-refresh@0.11.0,
,,https://github.com/Cloud-Native-Security/website,201a7654-0b73-4f9c-9497-dfa48a7b12e3,library,,path-exists,4.0.0,pkg:npm/path-exists@4.0.0,
,,https://github.com/Cloud-Native-Security/website,2042591f-046f-4dab-9b59-8d9acfe04992,library,,minipass,7.0.4,pkg:npm/minipass@7.0.4,
,,https://github.com/Cloud-Native-Security/website,20546a7f-e13b-4f38-8397-df71f2696234,library,,on-headers,1.0.2,pkg:npm/on-headers@1.0.2,
,,https://github.com/Cloud-Native-Security/website,20666dd0-ee1d-4b41-b304-0df541dbd4ff,library,,is-weakref,1.0.2,pkg:npm/is-weakref@1.0.2,d3a7b6cc-e17b-40d5-93dd-d4d866dbb2c8
,,https://github.com/Cloud-Native-Security/website,207a19ca-efcf-4a9d-8625-30d392167ece,library,,typedarray-to-buffer,3.1.5,pkg:npm/typedarray-to-buffer@3.1.5,bf2fb976-e72a-4eaa-b82f-228c8efdb08d
,,https://github.com/Cloud-Native-Security/website,207eb4bd-e34c-4ed5-9e13-d4feeb76b564,library,,escape-html,1.0.3,pkg:npm/escape-html@1.0.3,
,,https://github.com/Cloud-Native-Security/website,20962ec6-0287-424b-930c-11b6620761db,library,@types,babel__traverse,7.20.5,pkg:npm/%40types/babel__traverse@7.20.5,b3938863-e3f0-4ca7-94d6-c8a485dca9c4
,,https://github.com/Cloud-Native-Security/website,20a3a96c-3769-40b3-9369-19de2e6c8ed2,library,,is-boolean-object,1.1.2,pkg:npm/is-boolean-object@1.1.2,"8ee66506-3531-417c-aad8-3eda282ae15f, d3a7b6cc-e17b-40d5-93dd-d4d866dbb2c8"
,,https://github.com/Cloud-Native-Security/website,20b645bb-4d23-4cc3-a6e1-df77e1b646d5,library,@babel,preset-modules,0.1.6-no-external-plugins,pkg:npm/%40babel/preset-modules@0.1.6-no-external-plugins,"5c3f61a3-4f3e-42de-bea5-00a1507240a0, 6b2d01b7-96fe-4f24-885e-40406cdbaa06, b3938863-e3f0-4ca7-94d6-c8a485dca9c4"
,,https://github.com/Cloud-Native-Security/website,20c87eda-8021-4a6a-a78f-583b9c006227,library,,update-browserslist-db,1.0.13,pkg:npm/update-browserslist-db@1.0.13,"a84e608c-f12b-4304-8878-75ce7ecbbfbb, cb90fe27-f4c8-4fb3-9633-ff06eedec1db"
,,https://github.com/Cloud-Native-Security/website,2112d45b-2871-4c88-a631-caa3b69cd617,library,,jsonfile,4.0.0,pkg:npm/jsonfile@4.0.0,
,,https://github.com/Cloud-Native-Security/website,219b29a0-2311-4d86-a692-238ec18aa231,library,,string_decoder,1.3.0,pkg:npm/string_decoder@1.3.0,ff4d3062-6d16-43ea-ae7e-b943a01f6e76
,,https://github.com/Cloud-Native-Security/website,21a6a899-f16f-42ce-94f9-c6a74fbf2eab,library,,reusify,1.0.4,pkg:npm/reusify@1.0.4,
,,https://github.com/Cloud-Native-Security/website,21baad53-b3d8-4518-9faa-c18d2766a223,library,,browser-process-hrtime,1.0.0,pkg:npm/browser-process-hrtime@1.0.0,
,,https://github.com/Cloud-Native-Security/website,21df1fd9-ab52-4be2-a50f-524ca20c36c5,library,,string.prototype.trimend,1.0.7,pkg:npm/string.prototype.trimend@1.0.7,"2f9b8bc5-d69d-4fb6-8a6d-7df866966fcf, a5672d88-719d-4fa4-8008-ba5834a9354c, cf254af0-b712-4b3d-ab3d-6d3d34b4cd84"
,,https://github.com/Cloud-Native-Security/website,21f9bf6c-6d9b-4eec-a118-89491786c52a,library,,launch-editor,2.6.1,pkg:npm/launch-editor@2.6.1,"44974112-d7a4-4157-a0f8-5d95e7fd56a1, a2be87d0-e10e-4278-913d-8963ac2f2357"
,,https://github.com/Cloud-Native-Security/website,224c9374-d9cb-4176-ae69-6644fcb26efe,library,,is-date-object,1.0.5,pkg:npm/is-date-object@1.0.5,8ee66506-3531-417c-aad8-3eda282ae15f
,,https://github.com/Cloud-Native-Security/website,2257086c-0b13-4567-ab20-e1c209f56c87,library,,resolve-from,5.0.0,pkg:npm/resolve-from@5.0.0,
,,https://github.com/Cloud-Native-Security/website,22664eeb-74fa-4be1-89f6-916b04e20aaf,library,@babel,helper-hoist-variables,7.22.5,pkg:npm/%40babel/helper-hoist-variables@7.22.5,ee65c0d4-c1df-4b42-a29e-950171b16db2
,,https://github.com/Cloud-Native-Security/website,227295f8-a310-45d3-bb30-248266576ce3,library,@types,babel__template,7.4.4,pkg:npm/%40types/babel__template@7.4.4,"4ea7bb06-7864-468d-b1cb-eca0bfc42d6c, b3938863-e3f0-4ca7-94d6-c8a485dca9c4"
,,https://github.com/Cloud-Native-Security/website,2272d4fe-443e-4374-9e44-33fa1b370b90,library,,dequal,2.0.3,pkg:npm/dequal@2.0.3,
,,https://github.com/Cloud-Native-Security/website,2293c2db-e8df-4141-b3ea-e44079c67ec5,library,,eslint-plugin-jest,25.7.0,pkg:npm/eslint-plugin-jest@25.7.0,40aff589-010e-4e8e-befb-94643676c13b
,,https://github.com/Cloud-Native-Security/website,229ab2c3-2d61-4c51-899e-ff27be889e0e,library,,require-directory,2.1.1,pkg:npm/require-directory@2.1.1,
,,https://github.com/Cloud-Native-Security/website,229bf5c5-b3d8-4106-9f1d-e481a9ba05d6,library,@svgr,plugin-svgo,5.5.0,pkg:npm/%40svgr/plugin-svgo@5.5.0,"6480b0d6-572c-4bbd-8351-0c81d057ce76, 8d385132-fbf4-4836-b573-5c7649e7ba87, fd614e82-112c-403e-974f-79b71d7222d8"
,,https://github.com/Cloud-Native-Security/website,22a98955-0e69-47df-92c3-544f4a044f9a,library,,w3c-hr-time,1.0.2,pkg:npm/w3c-hr-time@1.0.2,dd8d85a1-99ac-4f54-a9f2-417893781bfa
,,https://github.com/Cloud-Native-Security/website,22be65b6-89dd-4266-8d09-d564bc674f47,library,,postcss-modules-scope,3.1.1,pkg:npm/postcss-modules-scope@3.1.1,f660a84f-953b-4b6f-ac92-fe9d9607fb14
,,https://github.com/Cloud-Native-Security/website,22d0636d-91b0-49f9-bd15-22ed43f211d1,library,,jest-runtime,27.5.1,pkg:npm/jest-runtime@27.5.1,"1ccf30ea-c1d2-40a9-aafe-da9504bc77b2, 251e89f7-8a80-4fe8-ad56-c24fab36c064, 2582cf40-9946-4bb6-9e8a-84ccbe96bc2c, 298cb631-09bc-47b7-ad8e-b67270d001b2, 3c727ed2-165d-4d06-95c2-992ebaeb854f, 3de3544a-756a-40a9-8d67-d0f52e78e0bb, 4f3cdb57-ae06-4458-9d78-98727bf65fb9, 71489083-16dc-444d-8115-dfa764029ff8, 71a80e63-72bc-41bd-a0de-bd59071e4ff2, 72aeddd5-5893-4176-8d61-bd1c30e708ea, 83cba1ef-b9f9-475f-a5eb-baf4ee77b09b, 84843111-98cb-4de7-a256-971b4f4ae3d9, 8d8293fa-05c9-4223-8cc1-7f86a79ba1c1, 9afe6afd-feda-4570-9a29-d2c612890b20, b5d69144-eb81-42a6-8bce-2607e10cdeb3, bed34ae6-bb31-41d3-b122-7cec899a93f7, c03e6090-39ad-44dc-b070-f5d1f4884d65, cc3e7ea3-4c1d-4756-a15f-853d866b9371, e9507d48-226d-48ac-a6b7-6ce025b4e623, ed46c092-2fcc-4758-91db-384264290f86, f0b12ffb-1ac8-4cac-8069-6d3b36dc24ff, f494d38d-047d-4e34-88fe-381763c9b410"
,,https://github.com/Cloud-Native-Security/website,22d647ce-5323-4ccb-b94a-0ee71d9a7748,library,,path-key,3.1.1,pkg:npm/path-key@3.1.1,
,,https://github.com/Cloud-Native-Security/website,22d68ca4-c767-4a2c-b2bd-f1e09ac9d8a7,library,,acorn-walk,7.2.0,pkg:npm/acorn-walk@7.2.0,
,,https://github.com/Cloud-Native-Security/website,22e8e9fb-0107-426e-a8cd-b874777d6955,library,,run-parallel,1.2.0,pkg:npm/run-parallel@1.2.0,1caaf8c9-b0c7-4554-9538-971be397c148
,,https://github.com/Cloud-Native-Security/website,230d18f7-1410-4b52-b8c6-fc89199fb56f,library,,is-typedarray,1.0.0,pkg:npm/is-typedarray@1.0.0,
,,https://github.com/Cloud-Native-Security/website,2359805d-ce2e-4c93-8814-31fdf551c130,library,,postcss-load-config,4.0.2,pkg:npm/postcss-load-config@4.0.2,"038e6fca-cee7-42d0-9dfc-0b7841101233, 534b2aec-4b20-4d6d-bfbe-7d732efe976a"
,,https://github.com/Cloud-Native-Security/website,23834615-95fb-4bc4-8e8f-2ceb58a59c97,library,,jss-plugin-camel-case,10.10.0,pkg:npm/jss-plugin-camel-case@10.10.0,"c89e062e-7e30-41ba-97b4-e25d7602a342, cd873322-462b-45a8-a1bf-3239419a067f, d1062cd1-6883-4500-afa2-46ba3c72ab68"
,,https://github.com/Cloud-Native-Security/website,238efa37-add4-4cf7-b5ae-8ebcd31a909f,library,,buffer-from,1.1.2,pkg:npm/buffer-from@1.1.2,
,,https://github.com/Cloud-Native-Security/website,23de330d-ebfb-4944-b4b9-06b2587816ec,library,,statuses,1.5.0,pkg:npm/statuses@1.5.0,
,,https://github.com/Cloud-Native-Security/website,243c001f-ef1b-4404-96c9-5968488f9abd,library,@types,connect,3.4.38,pkg:npm/%40types/connect@3.4.38,3d1726ac-404f-46da-95b4-66aba171002c
,,https://github.com/Cloud-Native-Security/website,244927e5-0c94-4f36-b5c6-b2e96585fb6f,library,,on-finished,2.4.1,pkg:npm/on-finished@2.4.1,8bcb58b7-70bb-40b1-b700-2d2b4576d6e0
,,https://github.com/Cloud-Native-Security/website,24885ea3-1ca9-42a4-b1f1-887b10dc3d53,library,,proxy-addr,2.0.7,pkg:npm/proxy-addr@2.0.7,"3c742bb3-beec-4183-893c-379e742a39a2, e5f3d6fa-ce96-472b-9143-ed321626c668"
,,https://github.com/Cloud-Native-Security/website,248de028-157b-4f68-9cad-523513a961d1,library,,unpipe,1.0.0,pkg:npm/unpipe@1.0.0,
,,https://github.com/Cloud-Native-Security/website,24e6a4b4-f09c-4efa-b538-7ac44b73e8e7,library,,source-map-js,1.0.2,pkg:npm/source-map-js@1.0.2,
,,https://github.com/Cloud-Native-Security/website,24f4609e-d1ae-4e3f-a0a3-06bab851400f,library,,object.groupby,1.0.2,pkg:npm/object.groupby@1.0.2,"9053eef7-8808-42eb-8a63-1213790585b0, a3674f79-fc3e-47d9-a0c7-72e1c8e9e00f, c49cc8a6-6afa-49cc-a6a9-44a9883b2e83, d3a7b6cc-e17b-40d5-93dd-d4d866dbb2c8, f1c4540a-32ec-4f02-bb97-5cd6c2ed49f1"
,,https://github.com/Cloud-Native-Security/website,251c4275-6ebc-465d-8fcc-9acf2e06b4de,library,,doctrine,2.1.0,pkg:npm/doctrine@2.1.0,6b2d01b7-96fe-4f24-885e-40406cdbaa06
,,https://github.com/Cloud-Native-Security/website,251e89f7-8a80-4fe8-ad56-c24fab36c064,library,,jest-regex-util,27.5.1,pkg:npm/jest-regex-util@27.5.1,
,,https://github.com/Cloud-Native-Security/website,25316c7a-b1ed-4093-a372-99e8bf44ec35,library,@svgr,babel-plugin-svg-em-dimensions,5.4.0,pkg:npm/%40svgr/babel-plugin-svg-em-dimensions@5.4.0,
,,https://github.com/Cloud-Native-Security/website,253c533e-7dc3-4def-a061-6e9aee033ffc,library,@babel,plugin-syntax-optional-chaining,7.8.3,pkg:npm/%40babel/plugin-syntax-optional-chaining@7.8.3,dbb3b72f-a16d-4f44-97fb-7f62ff5e3ba3
,,https://github.com/Cloud-Native-Security/website,254ed059-0a75-4128-915d-6aad5b41f86a,library,,fork-ts-checker-webpack-plugin,6.5.3,pkg:npm/fork-ts-checker-webpack-plugin@6.5.3,"03d141dd-0d27-4622-9f44-0d971af33ef9, 16e8b715-cdd7-41b6-8c77-a87d925a8b8d, 27acd5b2-c149-470b-886f-b547332f2bb2, 2ae0b49a-3866-49e0-a02b-e7022b9ddb9f, 6c9e0c49-f446-4e45-8a21-b4a8fea3971e, 6df7dc37-c867-4e89-b114-f243e5bb34de, 85ea9d95-1f78-4906-80e1-6a1c16dacddb, 8d385132-fbf4-4836-b573-5c7649e7ba87, 8d8293fa-05c9-4223-8cc1-7f86a79ba1c1, a3daad55-1b33-4b70-a53f-4d6772e038b5, ce1c1e1e-db22-4639-baef-677b79c72275, f494d38d-047d-4e34-88fe-381763c9b410, f9fae87a-a960-4eb9-b44d-5203e1a22902"
,,https://github.com/Cloud-Native-Security/website,255b608a-ef5a-467c-8974-29a6dc49be23,library,,cssesc,3.0.0,pkg:npm/cssesc@3.0.0,
,,https://github.com/Cloud-Native-Security/website,257e8111-1ab7-4239-9398-97c3bd8329b7,library,,once,1.4.0,pkg:npm/once@1.4.0,944226b6-527a-4e93-a3cd-a7191d33890f
,,https://github.com/Cloud-Native-Security/website,2582cf40-9946-4bb6-9e8a-84ccbe96bc2c,library,,execa,5.1.1,pkg:npm/execa@5.1.1,"08d91f48-fe7a-4300-8347-916ab19ab31f, 1551ecb2-bc51-4d3c-bdde-b24a531f0e11, 44640aa4-4155-45b8-ac2c-1625c0289fcc, 4ed3f46c-2c22-4fd1-a4a6-d3fd4eb9e77c, 84f3d70b-db63-439d-a214-62abdbcf0b31, 879bf9d0-a612-436d-a60d-953f9c1a05e7, 9b76c18b-1255-4d20-a6bd-862da21e8866, a270fe55-a6f6-4f8d-8248-5e5ce1b6cf99, e1e7d51d-0d14-4d36-a83c-7365b318a6a0"
,,https://github.com/Cloud-Native-Security/website,2586095c-7a76-48cd-b31e-9d257c54e123,library,,fast-json-stable-stringify,2.1.0,pkg:npm/fast-json-stable-stringify@2.1.0,
,,https://github.com/Cloud-Native-Security/website,259dff0c-3759-4a72-8493-d2fcf3de67d4,library,,qs,6.11.0,pkg:npm/qs@6.11.0,13b936a3-4a81-4c0e-9041-0b86d4586ffe
,,https://github.com/Cloud-Native-Security/website,25ac74df-5672-493c-9707-1567477ae296,library,@babel,helper-replace-supers,7.22.20,pkg:npm/%40babel/helper-replace-supers@7.22.20,"0ab52c26-27c9-4081-a723-758e413e40c5, 839defca-b1e6-4d1f-a2a5-833f371bceba, d0a90443-1310-496a-8e09-6b17a2bb2157"
,,https://github.com/Cloud-Native-Security/website,25b82cda-eca1-4d83-bb58-e4a90c058eb0,library,,detect-port-alt,1.1.6,pkg:npm/detect-port-alt@1.1.6,"330d80fc-1855-4b40-ab5a-356548889c0c, 5e62f155-bb33-4372-9c89-1dbdc9bc2787"
,,https://github.com/Cloud-Native-Security/website,25d69608-9629-4e30-a495-1bcbea171877,library,,supports-color,5.5.0,pkg:npm/supports-color@5.5.0,ae3eba26-1c5c-426f-8479-79414820186d
,,https://github.com/Cloud-Native-Security/website,25dd1c4b-dc15-4a11-8623-789e2dcd24af,library,@babel,plugin-transform-spread,7.23.3,pkg:npm/%40babel/plugin-transform-spread@7.23.3,"8a5f3cf7-3bb0-47c8-a3ae-5b479c16272a, dbb3b72f-a16d-4f44-97fb-7f62ff5e3ba3"
,,https://github.com/Cloud-Native-Security/website,25fd4788-d29a-4962-942b-082add944fa3,library,,sockjs,0.3.24,pkg:npm/sockjs@0.3.24,"4043749d-0187-4571-89d2-0d4ed07d3a72, 8a9b5730-71a0-4977-b8a8-3751ab6ceab0, a6ed2ba8-9f71-4efc-bb54-d9a2726c8934"
,,https://github.com/Cloud-Native-Security/website,26074924-427a-40e2-8b4c-36d62210878f,library,@babel,plugin-syntax-object-rest-spread,7.8.3,pkg:npm/%40babel/plugin-syntax-object-rest-spread@7.8.3,5c3f61a3-4f3e-42de-bea5-00a1507240a0
,,https://github.com/Cloud-Native-Security/website,26214deb-6285-4b0a-a2a4-256bc4ce522e,library,@babel,plugin-transform-optional-chaining,7.23.4,pkg:npm/%40babel/plugin-transform-optional-chaining@7.23.4,"5c3f61a3-4f3e-42de-bea5-00a1507240a0, bb7244f2-1b20-4583-955b-40070819fa25, d5c944a7-ab38-4af7-9296-40dfa225ae07"
,,https://github.com/Cloud-Native-Security/website,262eecae-5033-409f-bf8a-b052675475ef,library,,react-is,17.0.2,pkg:npm/react-is@17.0.2,
,,https://github.com/Cloud-Native-Security/website,2652de41-2168-423b-be63-f415b3de3367,library,,ms,2.1.2,pkg:npm/ms@2.1.2,
,,https://github.com/Cloud-Native-Security/website,26a05091-60dc-4fde-a6e3-1234dfe098c4,library,,istanbul-lib-instrument,5.2.1,pkg:npm/istanbul-lib-instrument@5.2.1,"0e830521-300f-4dd5-aa98-5ae67844e7a7, 2a8f260d-b9a5-4a1c-b97f-49f6c74c708e, 4c40a31b-1c1c-479f-a337-75ea9c45e417, 83446363-4758-47ad-ad53-e8d936dec43c, f0bf4a26-ea57-4682-b2e3-88eb556c316b"
,,https://github.com/Cloud-Native-Security/website,26ab2a15-bffa-4bef-865d-070f8018efc1,library,,thenify,3.3.1,pkg:npm/thenify@3.3.1,0007c80a-a39f-4426-944b-a44238488878
,,https://github.com/Cloud-Native-Security/website,2707d4f8-7bdd-4434-bbfd-537c854998d2,library,,css-tree,1.0.0-alpha.37,pkg:npm/css-tree@1.0.0-alpha.37,"2e554dfc-640f-4ec3-be34-e0c7fb9f403f, d55f8e37-6645-4962-a58e-12cb1dd2b439"
,,https://github.com/Cloud-Native-Security/website,274b5a7a-8eb8-4bc5-af97-a8fc0be40517,library,@types,qs,6.9.11,pkg:npm/%40types/qs@6.9.11,
,,https://github.com/Cloud-Native-Security/website,278aa514-c342-4c60-b38c-7ed672326d2a,library,,type-fest,0.16.0,pkg:npm/type-fest@0.16.0,
,,https://github.com/Cloud-Native-Security/website,27995b4f-ae8d-4caf-8d4f-87e183d090fc,library,,klona,2.0.6,pkg:npm/klona@2.0.6,
,,https://github.com/Cloud-Native-Security/website,27acd5b2-c149-470b-886f-b547332f2bb2,library,,cosmiconfig,6.0.0,pkg:npm/cosmiconfig@6.0.0,"4a61dab7-7451-4942-8ac6-9788a543081b, a813612c-62ac-4375-bd4b-17a8d5d988eb, b0c2a183-7f4c-4534-88ef-1ae8108c4250, dfcc05c2-43c2-4dae-9d61-e004cff8614e, e835d667-c6ae-48a1-8fd5-6c8fc96c5cff"
,,https://github.com/Cloud-Native-Security/website,27e831dd-69b0-4bf1-9f14-b54e4d05d2d3,library,,postcss-color-hex-alpha,8.0.4,pkg:npm/postcss-color-hex-alpha@8.0.4,d2f1dfd5-b5f1-496c-bef4-0620005cfb9e
,,https://github.com/Cloud-Native-Security/website,27f4deab-f59b-4081-8f4d-52527eac9df3,library,,param-case,3.0.4,pkg:npm/param-case@3.0.4,"08d63338-7f2c-4fc6-8978-e29841efdb3a, 13f490b9-0a0b-4594-9733-1856c487c366"
